steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,12,1680,200,500,0.02,45,50,0.6000000000000001,33.92836450000141,0.8381607000001168,0.05884470405615143,5.956613629463652,102.2827210382
10,15,3,5,True,True,12,1600,200,500,0.02,45,5,0.6000000000000001,34.69492410000021,0.8805861000000732,0.05901442980286965,5.981318579398099,103.01282042240868
10,15,3,5,True,True,12,1520,150,500,0.02,45,50,0.6000000000000001,39.435603200000514,0.9125511999991431,0.05875578557184805,5.946986749650946,102.03409555371465
10,15,3,5,True,True,12,1520,150,500,0.03,45,50,0.5,36.6624039999997,0.920345699999416,0.058901614966533164,5.9452734419799125,102.22558986643094
10,15,3,5,True,True,12,1500,150,500,0.03,45,50,0.5,36.26805329999934,0.9154398999999103,0.058901614966533164,5.9452734419799125,102.22558986643094
10,15,3,5,True,True,12,1520,150,500,0.04,40,50,0.5,43.41488669999944,1.057922800000597,0.05913922893836858,5.965440360912234,102.49427106361176
10,15,3,5,True,True,12,1320,100,500,0.03,45,50,0.5,46.3955188000009,1.036301300001469,0.05891342903363863,5.936061039692883,102.18096445316841
10,15,3,5,True,True,12,1440,100,500,0.04,40,50,0.5,42.622085300000435,1.1340884999999616,0.059286230424095906,5.969356865920704,102.3111276760772
10,15,3,1,True,True,12,1300,100,500,0.04,45,50,0.5,238.5766523000002,4.9515328000006775,0.06421980180961331,6.5757328116149285,125.20081600595404
10,15,3,5,True,True,12,1400,100,500,0.03,40,50,0.5,41.28169229999821,0.9881690999991406,0.05898766755223476,5.947098952721118,102.33060250918454
10,15,3,5,True,True,12,1300,100,500,0.03,40,50,0.5,40.540232899999864,0.9605438999997205,0.05898766755223476,5.947098952721118,102.33060250918454
10,15,3,5,True,True,12,1480,150,500,0.04,45,50,0.5,36.209964599998784,0.9563517000015054,0.059072573374155765,5.958609647229177,102.29691520957289
10,15,3,5,True,True,12,1460,150,500,0.04,45,50,0.5,35.617693000000145,0.9467158000006748,0.059072573374155765,5.958609647229177,102.29691520957289
10,15,3,5,True,True,12,1500,150,500,0.04,45,50,0.5,36.73102530000142,0.929259199999251,0.059072573374155765,5.958609647229177,102.29691520957289
10,15,3,5,True,True,12,1360,150,500,0.03,45,50,0.4,35.01990710000064,0.9968994999999268,0.05894878301240778,5.955066317477091,101.78182978697649
10,15,3,5,True,True,12,1360,650,500,0.03,50,50,0.4,18.660088600000563,0.6049519999996846,0.061275623759601903,6.283150305062021,106.90428088375947
10,15,3,5,True,True,12,1220,150,500,0.03,45,50,0.4,33.307097600000816,0.9237885999991704,0.05894878301240778,5.955066317477091,101.78182978697649
10,15,3,5,True,True,12,1200,200,500,0.03,45,50,0.4,29.714983500000017,0.8790366000002905,0.058989123039019965,5.966095411289658,101.86309035770671
10,15,3,5,True,True,12,1280,200,500,0.03,0,50,0.4,28.58826769999996,0.8705212000004394,0.05907907148523313,5.976129635774081,102.20032096500258
10,15,3,5,True,True,12,1220,200,500,0.03,0,50,0.4,28.832725300001584,0.8713591000014276,0.05907907148523313,5.976129635774081,102.20032096500258
10,15,3,5,True,True,12,1200,150,500,0.03,0,50,0.4,31.276728800000456,0.9245531999995364,0.05914905141098634,5.976296657181578,102.58579917472355
10,15,3,5,True,True,12,1140,200,500,0.03,5,50,0.4,28.91380670000126,0.8827172999999675,0.05907279474169271,5.976290306714136,101.98622118148543
10,15,3,5,True,True,12,1260,200,500,0.03,0,50,0.4,27.865487799999755,0.8606514000020979,0.05907907148523313,5.976129635774081,102.20032096500258
10,15,3,5,True,True,12,1080,200,500,0.03,0,50,0.30000000000000004,27.17322250000052,0.9044321999999738,0.059912059660985374,6.076388406700384,104.48347165454047
10,15,3,5,True,True,12,1240,200,500,0.03,5,50,0.4,29.41496460000053,0.883854099999553,0.05907279474169271,5.976290306714136,101.98622118148543
10,15,3,5,True,True,12,1100,250,500,0.03,5,45,0.4,26.431532100000368,0.8607391000005009,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1120,250,500,0.03,5,45,0.4,26.469038799998998,0.8320397000015873,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1140,250,500,0.03,10,45,0.30000000000000004,26.1477191999993,0.8699302000004536,0.06016248468727846,6.107108484052067,105.13248689713448
10,15,3,5,True,True,12,960,250,400,0.04,5,45,0.30000000000000004,20.20156710000083,0.730349300000853,0.06018473965584222,6.106158786053396,105.39167950213375
10,15,3,5,True,True,12,1100,250,500,0.03,5,50,0.4,26.58352350000132,0.8851389000010386,0.0590879399147338,5.983581176002583,102.07381104232587
10,15,3,5,True,True,12,1120,250,500,0.03,5,45,0.4,26.880150399999366,0.8417903999998089,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1100,250,500,0.03,5,45,0.4,27.834241999998085,0.9381732000010743,0.05912366413492259,5.986805669128034,102.10536951903413
10,15,3,5,True,True,12,1100,250,500,0.04,5,45,0.4,26.534160499998507,0.8174717000010787,0.05938776745978872,6.011085883075962,102.79474479162675
10,15,3,5,True,True,12,860,250,500,0.03,5,45,0.4,25.216572099999212,0.8433787999983906,0.05912366413492259,5.986805669128034,102.10536951903413
